sku_name,brand,category,merchant,price_usd,discount,sold,gmv_usd,rating,reviews,month,country,marketplace,sku_name_clean,brand_clean,competitor_p25,competitor_median,competitor_p75,competitor_count
Innisfree Moisturizer,Innisfree,Beauty,innisfree-seller-011,41.75,11.06,163,6804.5,4.81,62,2026-04-01,Singapore,Shopee,innisfree moisturizer,innisfree,18.285,30.27,37.714999999999996,8
Philips LED Bulb Mini,Philips,Home & Living,philips-seller-007,155.28,1.71,40,6211.04,4.17,3205,2026-04-01,Malaysia,Lazada,philips led bulb mini,philips,45.269999999999996,71.96,94.965,11
Maybelline Lip Tint Standard,Maybelline,Beauty,maybelline-seller-051,11.04,14.43,342,3775.45,4.38,1160,2026-04-01,Singapore,Shopee,maybelline lip tint standard,maybelline,18.285,30.27,37.714999999999996,8
Samsung Monitor 2026,Samsung,Electronics,samsung-seller-040,246.26,3.4,22,5417.71,4.28,413,2026-04-01,Malaysia,Lazada,samsung monitor 2026,samsung,117.225,214.85,296.595,20
JBL Bluetooth Speaker Pro,JBL,Electronics,jbl-seller-014,43.03,9.46,75,3227.61,4.94,101,2026-04-01,Thailand,Shopee,jbl bluetooth speaker pro,jbl,173.70999999999998,290.11,390.29,15
Samsung Monitor Mini,Samsung,Electronics,samsung-seller-045,285.64,20.67,18,5141.45,3.91,436,2026-04-01,Philippines,Lazada,samsung monitor mini,samsung,144.9275,225.20499999999998,331.09000000000003,26
Baseus Phone Holder Mini,Baseus,Accessories,baseus-seller-054,80.07,1.35,87,6965.77,4.19,21,2026-04-01,Thailand,Shopee,baseus phone holder mini,baseus,34.805,68.69,79.66499999999999,15
Philips Air Fryer Pro,Philips,Home & Living,philips-seller-036,87.28,26.45,100,8728.21,5.0,166,2026-04-01,Singapore,Shopee,philips air fryer pro,philips,73.4575,107.11,153.76000000000002,14
Nestle Cereal Standard,Nestle,Groceries,nestle-seller-039,20.22,16.71,261,5276.96,4.63,172,2026-04-01,Vietnam,Lazada,nestle cereal standard,nestle,9.8175,14.379999999999999,23.295,18
Innisfree Cleanser Max,Innisfree,Beauty,innisfree-seller-004,6.26,18.61,370,2316.05,4.18,139,2026-04-01,Vietnam,Lazada,innisfree cleanser max,innisfree,13.477500000000001,31.494999999999997,45.557500000000005,16
Kikkoman Soy Sauce,Kikkoman,Groceries,kikkoman-seller-010,21.14,30.97,343,7250.88,4.65,203,2026-04-01,Vietnam,Shopee,kikkoman soy sauce,kikkoman,12.254999999999999,15.1,20.215,11
Samsung Monitor Plus,Samsung,Electronics,samsung-seller-040,366.71,0.0,29,10634.55,4.09,714,2026-04-01,Philippines,Shopee,samsung monitor plus,samsung,79.115,162.70999999999998,219.89,16
Oishi Crackers Pro,Oishi,Groceries,oishi-seller-020,21.2,0.1,210,4451.03,4.69,28,2026-04-01,Indonesia,Lazada,oishi crackers pro,oishi,8.790000000000001,15.085,23.88,8
Samsung Monitor Standard,Samsung,Electronics,samsung-seller-038,161.86,19.7,30,4855.69,4.88,538,2026-04-01,Indonesia,Lazada,samsung monitor standard,samsung,86.70750000000001,175.93,291.9875,22
Nestle Coffee Pro,Nestle,Groceries,nestle-seller-058,10.75,11.97,338,3632.99,4.4,54,2026-04-01,Vietnam,Lazada,nestle coffee pro,nestle,9.8175,14.379999999999999,23.295,18
Baseus Phone Holder,Baseus,Accessories,baseus-seller-023,77.06,10.13,108,8322.34,4.8,377,2026-04-01,Indonesia,Shopee,baseus phone holder,baseus,19.685,37.67,56.75,15
Logitech Mechanical Keyboard Max,Logitech,Accessories,logitech-seller-038,57.05,28.68,109,6218.43,4.7,219,2026-04-01,Vietnam,Lazada,logitech mechanical keyboard max,logitech,48.480000000000004,55.075,62.019999999999996,12
JBL Earbuds Plus,JBL,Electronics,jbl-seller-035,313.98,12.44,22,6907.57,5.0,21,2026-04-01,Singapore,Lazada,jbl earbuds plus,jbl,222.64,328.485,391.44,12
Xiaomi Smart Band Mini,Xiaomi,Electronics,xiaomi-seller-025,290.11,14.54,22,6382.51,5.0,1054,2026-04-01,Thailand,Shopee,xiaomi smart band mini,xiaomi,173.70999999999998,290.11,390.29,15
Nestle Chocolate Drink 2026,Nestle,Groceries,nestle-seller-009,31.72,7.74,189,5994.14,4.73,45,2026-04-01,Malaysia,Lazada,nestle chocolate drink 2026,nestle,23.015,26.015,31.715,10
Logitech Webcam Plus,Logitech,Accessories,logitech-seller-043,12.27,18.91,293,3595.54,4.41,14,2026-04-01,Vietnam,Shopee,logitech webcam plus,logitech,12.4725,19.505,41.24,14
Logitech Webcam,Logitech,Accessories,logitech-seller-027,97.78,8.69,84,8213.19,4.71,23,2026-04-01,Singapore,Shopee,logitech webcam,logitech,34.295,53.8,78.235,11
IKEA Storage Box Mini,IKEA,Home & Living,ikea-seller-028,9.3,18.16,227,2111.27,4.94,28,2026-04-01,Singapore,Lazada,ikea storage box mini,ikea,53.24,98.44,172.14,13
JBL Bluetooth Speaker 2026,JBL,Electronics,jbl-seller-028,376.38,0.0,18,6774.76,4.46,143,2026-04-01,Indonesia,Lazada,jbl bluetooth speaker 2026,jbl,86.70750000000001,175.93,291.9875,22
LocknLock Lunch Box 2026,LocknLock,Home & Living,locknlock-seller-046,97.78,24.87,62,6062.28,4.01,330,2026-04-01,Indonesia,Shopee,locknlock lunch box 2026,locknlock,53.182500000000005,92.315,120.7775,14
Samsung Tablet Pro,Samsung,Electronics,samsung-seller-003,275.5,4.51,25,6887.45,4.07,611,2026-04-01,Indonesia,Lazada,samsung tablet pro,samsung,86.70750000000001,175.93,291.9875,22
L'Oreal Face Wash Plus,L'Oreal,Beauty,l'oreal-seller-045,35.76,12.23,180,6436.48,4.22,877,2026-04-01,Vietnam,Lazada,l oreal face wash plus,l oreal,13.477500000000001,31.494999999999997,45.557500000000005,16
LocknLock Food Container Mini,LocknLock,Home & Living,locknlock-seller-006,91.45,6.78,64,5852.57,4.44,11,2026-04-01,Vietnam,Shopee,locknlock food container mini,locknlock,30.745,85.29,123.395,15
Nestle Chocolate Drink Max,Nestle,Groceries,nestle-seller-043,8.25,13.6,455,3752.61,5.0,45,2026-04-01,Indonesia,Shopee,nestle chocolate drink max,nestle,15.4875,22.479999999999997,24.615,14
Philips Air Fryer Mini,Philips,Home & Living,philips-seller-004,120.3,11.49,48,5774.61,4.24,27,2026-04-01,Philippines,Shopee,philips air fryer mini,philips,55.33,114.77,125.54,17
JBL Headphones Plus,JBL,Electronics,jbl-seller-037,123.61,19.03,43,5315.35,4.53,547,2026-04-01,Malaysia,Shopee,jbl headphones plus,jbl,158.71,175.85,292.3,17
JBL Earbuds Pro,JBL,Electronics,jbl-seller-011,174.95,13.31,28,4898.55,5.0,47,2026-04-01,Philippines,Lazada,jbl earbuds pro,jbl,144.9275,225.20499999999998,331.09000000000003,26
LocknLock Water Bottle Max,LocknLock,Home & Living,locknlock-seller-031,73.63,14.54,61,4491.24,4.72,342,2026-04-01,Vietnam,Lazada,locknlock water bottle max,locknlock,36.775,72.83500000000001,138.975,14
IKEA Kitchen Organizer Pro,IKEA,Home & Living,ikea-seller-052,51.81,11.64,122,6321.35,5.0,14,2026-04-01,Indonesia,Shopee,ikea kitchen organizer pro,ikea,53.182500000000005,92.315,120.7775,14
Innisfree Clay Mask 2026,Innisfree,Beauty,innisfree-seller-033,44.2,12.46,156,6895.03,4.8,17,2026-04-01,Philippines,Shopee,innisfree clay mask 2026,innisfree,18.2,27.58,35.63,9
L'Oreal Face Wash Pro,L'Oreal,Beauty,l'oreal-seller-018,13.67,22.82,265,3622.56,3.42,238,2026-04-01,Vietnam,Lazada,l oreal face wash pro,l oreal,13.477500000000001,31.494999999999997,45.557500000000005,16
Baseus USB-C Cable Mini,Baseus,Accessories,baseus-seller-048,8.19,24.25,393,3219.07,3.75,213,2026-04-01,Malaysia,Shopee,baseus usb c cable mini,baseus,27.97,38.81,60.3575,18
L'Oreal Hair Serum,L'Oreal,Beauty,l'oreal-seller-045,41.62,17.28,142,5910.15,4.42,12,2026-04-01,Thailand,Lazada,l oreal hair serum,l oreal,26.8,29.83,33.545,11
Kikkoman Soy Sauce Pro,Kikkoman,Groceries,kikkoman-seller-006,13.08,3.76,250,3269.76,4.13,1614,2026-04-01,Thailand,Lazada,kikkoman soy sauce pro,kikkoman,13.08,16.34,29.01,17
JBL Earbuds 2026,JBL,Electronics,jbl-seller-043,366.86,12.31,33,12106.49,4.38,110,2026-04-01,Thailand,Shopee,jbl earbuds 2026,jbl,173.70999999999998,290.11,390.29,15
Kikkoman Teriyaki Sauce Standard,Kikkoman,Groceries,kikkoman-seller-042,24.57,20.49,276,6781.02,4.31,244,2026-04-01,Singapore,Shopee,kikkoman teriyaki sauce standard,kikkoman,24.235,27.73,35.86,8
Logitech Mechanical Keyboard Plus,Logitech,Accessories,logitech-seller-031,72.1,4.55,104,7498.49,4.57,338,2026-04-01,Malaysia,Shopee,logitech mechanical keyboard plus,logitech,27.97,38.81,60.3575,18
IKEA Storage Box Max,IKEA,Home & Living,ikea-seller-046,71.96,7.4,78,5612.68,5.0,88,2026-04-01,Malaysia,Lazada,ikea storage box max,ikea,45.269999999999996,71.96,94.965,11
L'Oreal Face Wash,L'Oreal,Beauty,l'oreal-seller-028,75.21,0.17,84,6317.65,4.6,160,2026-04-01,Singapore,Lazada,l oreal face wash,l oreal,31.064999999999998,51.18,58.44,12
JBL Headphones Pro,JBL,Electronics,jbl-seller-034,264.24,6.13,20,5284.89,5.0,320,2026-04-01,Vietnam,Lazada,jbl headphones pro,jbl,198.93,264.24,384.37,13
Baseus Phone Holder Pro,Baseus,Accessories,baseus-seller-055,47.08,8.74,144,6779.38,4.55,291,2026-04-01,Philippines,Shopee,baseus phone holder pro,baseus,18.205,38.7,57.4075,14
Innisfree Moisturizer,Innisfree,Beauty,innisfree-seller-007,23.88,0.0,170,4060.33,5.0,1757,2026-04-01,Singapore,Lazada,innisfree moisturizer,innisfree,31.064999999999998,51.18,58.44,12
Samsung Tablet 2026,Samsung,Electronics,samsung-seller-047,241.79,11.59,27,6528.44,4.61,328,2026-04-01,Malaysia,Lazada,samsung tablet 2026,samsung,117.225,214.85,296.595,20
LocknLock Lunch Box Max,LocknLock,Home & Living,locknlock-seller-012,163.31,17.17,46,7512.22,4.69,129,2026-04-01,Philippines,Shopee,locknlock lunch box max,locknlock,55.33,114.77,125.54,17
Logitech Wireless Mouse Plus,Logitech,Accessories,logitech-seller-007,29.53,8.45,162,4784.26,4.25,68,2026-04-01,Malaysia,Shopee,logitech wireless mouse plus,logitech,27.97,38.81,60.3575,18
JBL Bluetooth Speaker Max,JBL,Electronics,jbl-seller-019,253.53,11.39,32,8113.09,4.22,113,2026-04-01,Indonesia,Shopee,jbl bluetooth speaker max,jbl,90.44,253.53,317.4,17
Logitech Webcam Standard,Logitech,Accessories,logitech-seller-004,64.75,26.56,135,8740.77,4.52,323,2026-04-01,Malaysia,Shopee,logitech webcam standard,logitech,27.97,38.81,60.3575,18
Philips LED Bulb Max,Philips,Home & Living,philips-seller-008,143.83,5.5,54,7766.58,4.91,324,2026-04-01,Indonesia,Shopee,philips led bulb max,philips,53.182500000000005,92.315,120.7775,14
Samsung Tablet Mini,Samsung,Electronics,samsung-seller-052,420.37,6.75,26,10929.59,4.86,163,2026-04-01,Vietnam,Shopee,samsung tablet mini,samsung,106.94,159.4,286.125,11
Nestle Cereal Plus,Nestle,Groceries,nestle-seller-043,5.65,31.41,686,3878.77,4.72,105,2026-04-01,Thailand,Shopee,nestle cereal plus,nestle,8.635,15.62,26.814999999999998,11
Innisfree Cleanser Max,Innisfree,Beauty,innisfree-seller-050,55.42,6.37,135,7481.96,4.18,136,2026-04-01,Vietnam,Lazada,innisfree cleanser max,innisfree,13.477500000000001,31.494999999999997,45.557500000000005,16
Oishi Snack Mix,Oishi,Groceries,oishi-seller-004,26.85,11.82,218,5853.43,4.55,47,2026-04-01,Malaysia,Lazada,oishi snack mix,oishi,23.015,26.015,31.715,10
L'Oreal Hair Serum,L'Oreal,Beauty,l'oreal-seller-017,52.91,20.38,133,7036.88,4.85,145,2026-04-01,Singapore,Lazada,l oreal hair serum,l oreal,31.064999999999998,51.18,58.44,12
Anker USB-C Hub Mini,Anker,Accessories,anker-seller-026,21.32,11.48,167,3559.93,4.09,345,2026-04-01,Thailand,Lazada,anker usb c hub mini,anker,31.4525,51.605000000000004,61.36,18
Logitech Webcam,Logitech,Accessories,logitech-seller-028,29.8,7.88,140,4172.62,4.39,222,2026-04-01,Thailand,Lazada,logitech webcam,logitech,31.4525,51.605000000000004,61.36,18
Samsung Monitor Standard,Samsung,Electronics,samsung-seller-003,361.6,15.95,21,7593.64,4.54,132,2026-04-01,Thailand,Shopee,samsung monitor standard,samsung,173.70999999999998,290.11,390.29,15
Philips Air Fryer,Philips,Home & Living,philips-seller-029,52.89,0.0,94,4972.06,4.16,941,2026-04-01,Vietnam,Shopee,philips air fryer,philips,30.745,85.29,123.395,15
Kikkoman Soy Sauce Standard,Kikkoman,Groceries,kikkoman-seller-043,11.19,12.29,366,4097.33,4.5,58,2026-04-01,Vietnam,Lazada,kikkoman soy sauce standard,kikkoman,9.8175,14.379999999999999,23.295,18
Kikkoman Teriyaki Sauce Plus,Kikkoman,Groceries,kikkoman-seller-037,6.27,17.66,446,2796.73,4.96,242,2026-04-01,Singapore,Lazada,kikkoman teriyaki sauce plus,kikkoman,7.1,13.97,30.245,11
JBL Earbuds,JBL,Electronics,jbl-seller-047,279.81,30.18,19,5316.42,4.77,165,2026-04-01,Vietnam,Lazada,jbl earbuds,jbl,198.93,264.24,384.37,13
Anker Power Bank,Anker,Accessories,anker-seller-050,42.7,21.69,150,6404.36,4.34,243,2026-04-01,Vietnam,Shopee,anker power bank,anker,12.4725,19.505,41.24,14
Philips Air Fryer Pro,Philips,Home & Living,philips-seller-044,36.64,5.45,109,3993.84,5.0,47,2026-04-01,Singapore,Shopee,philips air fryer pro,philips,73.4575,107.11,153.76000000000002,14
Baseus Phone Holder Standard,Baseus,Accessories,baseus-seller-024,13.25,21.43,228,3021.64,5.0,418,2026-04-01,Malaysia,Lazada,baseus phone holder standard,baseus,26.74,45.61,54.92,9
Anker Charging Cable Max,Anker,Accessories,anker-seller-013,44.72,9.71,127,5679.61,4.33,39,2026-04-01,Indonesia,Lazada,anker charging cable max,anker,34.17,44.72,54.65,13
Samsung SSD Pro,Samsung,Electronics,samsung-seller-045,418.51,8.25,19,7951.68,4.1,80,2026-04-01,Thailand,Shopee,samsung ssd pro,samsung,173.70999999999998,290.11,390.29,15
Innisfree Clay Mask Max,Innisfree,Beauty,innisfree-seller-029,51.98,13.17,169,8784.15,4.68,437,2026-04-01,Singapore,Shopee,innisfree clay mask max,innisfree,18.285,30.27,37.714999999999996,8
Oishi Green Tea Standard,Oishi,Groceries,oishi-seller-047,13.34,14.51,395,5269.97,4.44,216,2026-04-01,Philippines,Shopee,oishi green tea standard,oishi,7.845000000000001,13.34,23.33,15
JBL Bluetooth Speaker,JBL,Electronics,jbl-seller-035,230.68,21.65,34,7843.27,4.33,51,2026-04-01,Indonesia,Shopee,jbl bluetooth speaker,jbl,90.44,253.53,317.4,17
Samsung Monitor Standard,Samsung,Electronics,samsung-seller-003,382.54,22.92,13,4973.02,4.33,295,2026-04-01,Philippines,Lazada,samsung monitor standard,samsung,144.9275,225.20499999999998,331.09000000000003,26
Maybelline Mascara Plus,Maybelline,Beauty,maybelline-seller-008,43.97,10.11,159,6991.82,4.79,18,2026-04-01,Malaysia,Shopee,maybelline mascara plus,maybelline,14.785,26.75,42.754999999999995,15
IKEA Kitchen Organizer Mini,IKEA,Home & Living,ikea-seller-015,144.25,15.2,42,6058.49,5.0,17,2026-04-01,Thailand,Lazada,ikea kitchen organizer mini,ikea,58.5525,111.28999999999999,145.91,12
Nestle Chocolate Drink Standard,Nestle,Groceries,nestle-seller-031,13.47,0.0,313,4217.06,4.73,17,2026-04-01,Vietnam,Shopee,nestle chocolate drink standard,nestle,12.254999999999999,15.1,20.215,11
Kikkoman Soy Sauce Standard,Kikkoman,Groceries,kikkoman-seller-012,15.06,0.0,286,4307.49,4.56,26,2026-04-01,Indonesia,Shopee,kikkoman soy sauce standard,kikkoman,15.4875,22.479999999999997,24.615,14
L'Oreal Hair Serum Mini,L'Oreal,Beauty,l'oreal-seller-011,42.6,4.09,148,6304.2,4.61,64,2026-04-01,Philippines,Shopee,l oreal hair serum mini,l oreal,18.2,27.58,35.63,9
Logitech Mechanical Keyboard Mini,Logitech,Accessories,logitech-seller-052,42.83,18.31,147,6296.26,3.93,900,2026-04-01,Indonesia,Shopee,logitech mechanical keyboard mini,logitech,19.685,37.67,56.75,15
Logitech Mechanical Keyboard Pro,Logitech,Accessories,logitech-seller-052,37.67,15.26,154,5800.58,4.76,49,2026-04-01,Indonesia,Shopee,logitech mechanical keyboard pro,logitech,19.685,37.67,56.75,15
L'Oreal Face Wash Mini,L'Oreal,Beauty,l'oreal-seller-035,17.95,18.08,231,4146.42,4.33,29,2026-04-01,Philippines,Lazada,l oreal face wash mini,l oreal,14.325,27.92,40.269999999999996,11
Oishi Crackers 2026,Oishi,Groceries,oishi-seller-022,32.76,21.45,210,6878.72,4.36,15,2026-04-01,Thailand,Lazada,oishi crackers 2026,oishi,13.08,16.34,29.01,17
L'Oreal Hair Serum 2026,L'Oreal,Beauty,l'oreal-seller-045,13.18,16.97,334,4403.27,4.88,102,2026-04-01,Vietnam,Shopee,l oreal hair serum 2026,l oreal,12.77,20.09,29.78,11
Xiaomi Router Standard,Xiaomi,Electronics,xiaomi-seller-009,362.56,11.55,22,7976.31,4.56,433,2026-04-01,Malaysia,Shopee,xiaomi router standard,xiaomi,158.71,175.85,292.3,17
Oishi Snack Mix Standard,Oishi,Groceries,oishi-seller-001,24.32,14.36,205,4986.38,4.35,102,2026-04-01,Vietnam,Lazada,oishi snack mix standard,oishi,9.8175,14.379999999999999,23.295,18
Baseus Phone Holder Mini,Baseus,Accessories,baseus-seller-057,51.54,0.0,107,5515.03,4.51,94,2026-04-01,Vietnam,Shopee,baseus phone holder mini,baseus,12.4725,19.505,41.24,14
Samsung SSD 2026,Samsung,Electronics,samsung-seller-010,183.42,10.56,30,5502.46,5.0,171,2026-04-01,Malaysia,Lazada,samsung ssd 2026,samsung,117.225,214.85,296.595,20
LocknLock Food Container 2026,LocknLock,Home & Living,locknlock-seller-012,61.66,11.39,64,3946.12,4.01,382,2026-04-01,Philippines,Lazada,locknlock food container 2026,locknlock,47.79,70.94,112.47,13
IKEA Kitchen Organizer Plus,IKEA,Home & Living,ikea-seller-040,86.85,8.28,71,6166.41,4.14,260,2026-04-01,Indonesia,Shopee,ikea kitchen organizer plus,ikea,53.182500000000005,92.315,120.7775,14
Innisfree Clay Mask Mini,Innisfree,Beauty,innisfree-seller-016,27.23,4.36,172,4683.03,4.76,178,2026-04-01,Vietnam,Lazada,innisfree clay mask mini,innisfree,13.477500000000001,31.494999999999997,45.557500000000005,16
IKEA Kitchen Organizer Pro,IKEA,Home & Living,ikea-seller-056,88.02,8.77,75,6601.17,4.03,12,2026-04-01,Thailand,Shopee,ikea kitchen organizer pro,ikea,53.765,88.02,126.44,11
Samsung Tablet 2026,Samsung,Electronics,samsung-seller-018,34.19,14.97,93,3179.68,4.1,31,2026-04-01,Indonesia,Shopee,samsung tablet 2026,samsung,90.44,253.53,317.4,17
Logitech Webcam,Logitech,Accessories,logitech-seller-059,14.64,11.68,263,3850.84,4.83,749,2026-04-01,Vietnam,Shopee,logitech webcam,logitech,12.4725,19.505,41.24,14
Oishi Crackers Standard,Oishi,Groceries,oishi-seller-004,7.93,12.37,351,2784.99,4.96,214,2026-04-01,Singapore,Lazada,oishi crackers standard,oishi,7.1,13.97,30.245,11
L'Oreal Hair Serum Pro,L'Oreal,Beauty,l'oreal-seller-022,27.92,2.77,161,4495.63,4.85,203,2026-04-01,Philippines,Lazada,l oreal hair serum pro,l oreal,14.325,27.92,40.269999999999996,11
Logitech Webcam Standard,Logitech,Accessories,logitech-seller-060,33.95,7.8,141,4786.4,4.99,48,2026-04-01,Indonesia,Lazada,logitech webcam standard,logitech,34.17,44.72,54.65,13
Oishi Snack Mix Mini,Oishi,Groceries,oishi-seller-008,9.19,0.0,381,3500.69,4.42,34,2026-04-01,Indonesia,Shopee,oishi snack mix mini,oishi,15.4875,22.479999999999997,24.615,14
Samsung Tablet Pro,Samsung,Electronics,samsung-seller-027,249.28,7.28,27,6730.44,4.03,68,2026-04-01,Vietnam,Shopee,samsung tablet pro,samsung,106.94,159.4,286.125,11
Oishi Snack Mix 2026,Oishi,Groceries,oishi-seller-007,13.25,0.57,288,3815.03,4.97,330,2026-04-01,Thailand,Lazada,oishi snack mix 2026,oishi,13.08,16.34,29.01,17
Nestle Coffee Standard,Nestle,Groceries,nestle-seller-031,9.8,20.46,400,3920.83,4.68,112,2026-04-01,Thailand,Lazada,nestle coffee standard,nestle,13.08,16.34,29.01,17
Anker USB-C Hub 2026,Anker,Accessories,anker-seller-060,67.71,16.86,95,6431.98,4.29,131,2026-04-01,Indonesia,Lazada,anker usb c hub 2026,anker,34.17,44.72,54.65,13
Nestle Cereal 2026,Nestle,Groceries,nestle-seller-030,15.28,0.0,260,3973.51,4.17,95,2026-04-01,Indonesia,Lazada,nestle cereal 2026,nestle,8.790000000000001,15.085,23.88,8
Innisfree Clay Mask Pro,Innisfree,Beauty,innisfree-seller-009,35.63,6.9,177,6306.75,4.42,139,2026-04-01,Philippines,Shopee,innisfree clay mask pro,innisfree,18.2,27.58,35.63,9
L'Oreal Shampoo,L'Oreal,Beauty,l'oreal-seller-030,19.89,4.36,237,4713.42,4.93,331,2026-04-01,Vietnam,Shopee,l oreal shampoo,l oreal,12.77,20.09,29.78,11
Nestle Coffee Pro,Nestle,Groceries,nestle-seller-039,9.94,7.96,335,3331.2,4.27,61,2026-04-01,Singapore,Lazada,nestle coffee pro,nestle,7.1,13.97,30.245,11
Philips LED Bulb Standard,Philips,Home & Living,philips-seller-027,164.56,2.85,42,6911.51,4.64,705,2026-04-01,Thailand,Shopee,philips led bulb standard,philips,53.765,88.02,126.44,11
Kikkoman Teriyaki Sauce,Kikkoman,Groceries,kikkoman-seller-030,3.45,5.17,519,1789.03,4.89,345,2026-04-01,Indonesia,Lazada,kikkoman teriyaki sauce,kikkoman,8.790000000000001,15.085,23.88,8
Samsung SSD 2026,Samsung,Electronics,samsung-seller-021,190.39,3.03,21,3998.24,4.76,168,2026-04-01,Malaysia,Shopee,samsung ssd 2026,samsung,158.71,175.85,292.3,17
IKEA Kitchen Organizer Standard,IKEA,Home & Living,ikea-seller-027,68.85,12.06,86,5921.38,4.88,76,2026-04-01,Singapore,Shopee,ikea kitchen organizer standard,ikea,73.4575,107.11,153.76000000000002,14
Samsung Tablet Standard,Samsung,Electronics,samsung-seller-028,136.46,0.0,45,6140.61,3.83,35,2026-04-01,Vietnam,Shopee,samsung tablet standard,samsung,106.94,159.4,286.125,11
Samsung SSD Plus,Samsung,Electronics,samsung-seller-032,264.84,5.28,27,7150.73,5.0,175,2026-04-01,Indonesia,Lazada,samsung ssd plus,samsung,86.70750000000001,175.93,291.9875,22
IKEA Kitchen Organizer Max,IKEA,Home & Living,ikea-seller-027,116.01,20.93,70,8120.55,3.83,65,2026-04-01,Thailand,Shopee,ikea kitchen organizer max,ikea,53.765,88.02,126.44,11
Innisfree Clay Mask Max,Innisfree,Beauty,innisfree-seller-006,46.53,6.06,142,6607.04,4.47,1,2026-04-01,Thailand,Shopee,innisfree clay mask max,innisfree,32.565,39.69,46.95,10
L'Oreal Face Wash Plus,L'Oreal,Beauty,l'oreal-seller-055,13.64,18.07,279,3806.0,5.0,101,2026-04-01,Vietnam,Lazada,l oreal face wash plus,l oreal,13.477500000000001,31.494999999999997,45.557500000000005,16
